anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,ff_desc,eco_desc,sancion,vigente,definitivo,devengado
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,MANTENIMIENTO, REPARACION Y LIMPIEZA,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,55580640,66992399,33749926,30522252
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,OTROS SERVICIOS,RECURSOS PROPIOS,SERVICIOS NO PERSONALES,363564952,363062392,185541996,152639889
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,OTROS SERVICIOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,146595480,175602423,119244627,88046038
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,OTROS SERVICIOS,TRANSFERENCIAS AFECTADAS,SERVICIOS NO PERSONALES,0,11588448,11588448,11588448
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,PASAJES, VIATICOS Y MOVILIDAD,RECURSOS PROPIOS,SERVICIOS NO PERSONALES,21358000,23068000,9268039,9198177
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,PASAJES, VIATICOS Y MOVILIDAD,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,20603840,16780918,3349980,3349980
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,PUBLICIDAD Y PROPAGANDA,RECURSOS PROPIOS,SERVICIOS NO PERSONALES,19412772,19712772,6305233,6305233
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,SERVICIOS BASICOS,RECURSOS PROPIOS,SERVICIOS NO PERSONALES,424689120,426594188,264271786,127466995
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,SERVICIOS BASICOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,35724520,32116987,10624225,10624225
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS,RECURSOS PROPIOS,SERVICIOS NO PERSONALES,917638352,896658352,438906669,358185924
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,124187211,155055441,118295606,111737976
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS,RECURSOS PROPIOS,SERVICIOS NO PERSONALES,280400000,278552652,214595279,136277224
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,ADMINISTRACION FISCAL,SERVICIOS NO PERSONALES,SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,220602800,224126432,165770860,104750969
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,BIENES DE CONSUMO,OTROS BIENES DE CONSUMO,RECURSOS PROPIOS,BIENES DE CONSUMO,81684,81684,0,0
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,BIENES DE CONSUMO,OTROS BIENES DE CONSUMO,TESORO DE LA CIUDAD,BIENES DE CONSUMO,118840,100664,31084,31084
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,BIENES DE CONSUMO,PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES,RECURSOS PROPIOS,BIENES DE CONSUMO,38944,38944,27000,27000
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,BIENES DE CONSUMO,PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES,TESORO DE LA CIUDAD,BIENES DE CONSUMO,64000,61213,45164,33784
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,BIENES DE CONSUMO,PRODUCTOS METALICOS,TESORO DE LA CIUDAD,BIENES DE CONSUMO,0,720,720,720
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,BIENES DE CONSUMO,PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES,TESORO DE LA CIUDAD,BIENES DE CONSUMO,9600,8443,4324,4324
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,BIENES DE CONSUMO,PULPA,PAPEL, CARTON Y SUS PRODUCTOS,RECURSOS PROPIOS,BIENES DE CONSUMO,59968,59968,3300,3300
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,BIENES DE CONSUMO,PULPA,PAPEL, CARTON Y SUS PRODUCTOS,TESORO DE LA CIUDAD,BIENES DE CONSUMO,12000,29631,26628,26628
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,BIENES DE CONSUMO,TEXTILES Y VESTUARIO,TESORO DE LA CIUDAD,BIENES DE CONSUMO,0,252,249,249
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,BIENES DE USO,MAQUINARIA Y EQUIPO,TESORO DE LA CIUDAD,MAQUINARIA Y EQUIPO,220800,234800,102666,102666
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,GASTOS EN PERSONAL,ASIGNACIONES FAMILIARES,RECURSOS PROPIOS,REMUNERACIONES AL PERSONAL,138720,139240,76820,76820
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,GASTOS EN PERSONAL,ASIGNACIONES FAMILIARES,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,105740,108080,83340,83340
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,GASTOS EN PERSONAL,ASISTENCIA SOCIAL AL PERSONAL,RECURSOS PROPIOS,REMUNERACIONES AL PERSONAL,436856,410527,176612,176612
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,GASTOS EN PERSONAL,ASISTENCIA SOCIAL AL PERSONAL,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,342592,350105,232822,232822
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,GASTOS EN PERSONAL,GABINETE DE AUTORIDADES SUPERIORES,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,3585568,3611332,2262990,2262990
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,GASTOS EN PERSONAL,PERSONAL PERMANENTE,RECURSOS PROPIOS,REMUNERACIONES AL PERSONAL,27027028,26360665,12471013,12471013
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,GASTOS EN PERSONAL,PERSONAL PERMANENTE,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,19389312,19698144,12647765,12520132
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,GASTOS EN PERSONAL,PERSONAL TEMPORARIO,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,0,2233309,2233294,2233294
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,SERVICIOS NO PERSONALES,ALQUILERES Y DERECHOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,32000,24000,0,0
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,SERVICIOS NO PERSONALES,MANTENIMIENTO, REPARACION Y LIMPIEZA,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,124800,128760,79147,79147
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,SERVICIOS NO PERSONALES,OTROS SERVICIOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,2090400,1544557,3268,3268
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,SERVICIOS NO PERSONALES,PASAJES, VIATICOS Y MOVILIDAD,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,244000,254500,76500,76500
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,SERVICIOS NO PERSONALES,SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,6000,5347,2541,2541
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,CONTROL DE LA GESTION,SERVICIOS NO PERSONALES,SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,4929600,5839700,4942500,3147000
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE CONSUMO,MINERALES,TESORO DE LA CIUDAD,BIENES DE CONSUMO,2400,1800,0,0
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE CONSUMO,OTROS BIENES DE CONSUMO,TESORO DE LA CIUDAD,BIENES DE CONSUMO,21606560,21576713,8748429,8645194
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE CONSUMO,PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES,TESORO DE LA CIUDAD,BIENES DE CONSUMO,1008000,1321440,912176,671876
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE CONSUMO,PRODUCTOS DE CUERO Y CAUCHO,TESORO DE LA CIUDAD,BIENES DE CONSUMO,5379600,5366638,1914651,1914651
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE CONSUMO,PRODUCTOS DE MINERALES NO METALICOS,TESORO DE LA CIUDAD,BIENES DE CONSUMO,61600,49305,3599,3599
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE CONSUMO,PRODUCTOS METALICOS,TESORO DE LA CIUDAD,BIENES DE CONSUMO,175200,128893,24515,24515
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE CONSUMO,PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES,TESORO DE LA CIUDAD,BIENES DE CONSUMO,187075200,189362838,106011743,103235180
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE CONSUMO,PULPA,PAPEL, CARTON Y SUS PRODUCTOS,TESORO DE LA CIUDAD,BIENES DE CONSUMO,3844080,3189590,680411,660654
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE CONSUMO,TEXTILES Y VESTUARIO,TESORO DE LA CIUDAD,BIENES DE CONSUMO,1519200,1535493,415020,415020
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE USO,ACTIVOS INTANGIBLES,TESORO DE LA CIUDAD,ACTIVOS INTANGIBLES,668000,448816,0,0
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE USO,CONSTRUCCIONES,TESORO DE LA CIUDAD,BIENES DE USO,28000000,22249999,0,0
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE USO,CONSTRUCCIONES,TESORO DE LA CIUDAD,CONSTRUCCIONES DEL DOMINIO PRIVADO,2000000,2000000,0,0
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE USO,MAQUINARIA Y EQUIPO,TESORO DE LA CIUDAD,BIENES DE USO,4000000,239072,239071,239071
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE USO,MAQUINARIA Y EQUIPO,TESORO DE LA CIUDAD,MAQUINARIA Y EQUIPO,17571200,17289000,2528291,2517702
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,BIENES DE USO,OBRAS DE ARTE, LIBROS Y ELEMENTOS COLECCIONABLES,TESORO DE LA CIUDAD,MAQUINARIA Y EQUIPO,204000,204000,855,855
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,GASTOS EN PERSONAL,ASIGNACIONES FAMILIARES,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,7128512,7646431,5865863,5865863
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,GASTOS EN PERSONAL,ASISTENCIA SOCIAL AL PERSONAL,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,15319820,15625748,10327171,10326943
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,GASTOS EN PERSONAL,BENEFICIOS Y COMPENSACIONES,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,0,50213521,50213449,50009129
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,GASTOS EN PERSONAL,CONTRATOS POR TIEMPO DETERMINADO,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,2019020,2152172,1480601,1480601
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,GASTOS EN PERSONAL,GABINETE DE AUTORIDADES SUPERIORES,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,32218308,30998823,17238232,17238232
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,GASTOS EN PERSONAL,PERSONAL PERMANENTE,RECURSOS CON AFECTACION ESPECIFICA,REMUNERACIONES AL PERSONAL,137889172,141213902,91967375,91967375
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,GASTOS EN PERSONAL,PERSONAL PERMANENTE,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,721122188,749016156,486423338,486416918
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,GASTOS EN PERSONAL,PERSONAL TEMPORARIO,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,127428520,143963316,115359590,115359590
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,GASTOS EN PERSONAL,SERVICIOS EXTRAORDINARIOS,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,0,3060,3060,3060
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,SERVICIOS NO PERSONALES,ALQUILERES Y DERECHOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,12966800,48316050,38935476,25642127
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,SERVICIOS NO PERSONALES,IMPUESTOS, DERECHOS,  TASAS Y JUICIOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,2689800,2716420,197491,170875
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,SERVICIOS NO PERSONALES,IMPUESTOS, DERECHOS, TASAS Y JUICIOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,896600,286613,286611,286611
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,SERVICIOS NO PERSONALES,MANTENIMIENTO, REPARACION Y LIMPIEZA,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,79309200,94099045,54379093,42296716
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,SERVICIOS NO PERSONALES,OTROS SERVICIOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,30504200,26443321,4619488,4320488
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,SERVICIOS NO PERSONALES,PASAJES, VIATICOS Y MOVILIDAD,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,4720000,3854439,499884,499884
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,SERVICIOS NO PERSONALES,PUBLICIDAD Y PROPAGANDA,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,5086800,3815100,0,0
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,SERVICIOS NO PERSONALES,SERVICIOS BASICOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,3444088,3539476,2094944,2094944
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,SERVICIOS NO PERSONALES,SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,53980240,161891404,130934441,120866493
2016,MINISTERIO DE HACIENDA,ADMINISTRACION GUBERNAMENTAL,DIRECCION EJECUTIVA,SERVICIOS NO PERSONALES,SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,45200000,54074691,42619487,25971497
2016,MINISTERIO DE HACIENDA,SERVICIOS DE SEGURIDAD,SEGURIDAD INTERIOR,SERVICIOS NO PERSONALES,SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,3128257,3073945,3073944,3073944
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,BIENES DE CONSUMO,OTROS BIENES DE CONSUMO,TESORO DE LA CIUDAD,BIENES DE CONSUMO,146040,160917,75391,72350
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,BIENES DE CONSUMO,PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES,TESORO DE LA CIUDAD,BIENES DE CONSUMO,112800,188526,80356,79036
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,BIENES DE CONSUMO,PRODUCTOS DE MINERALES NO METALICOS,TESORO DE LA CIUDAD,BIENES DE CONSUMO,0,300,300,300
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,BIENES DE CONSUMO,PRODUCTOS METALICOS,TESORO DE LA CIUDAD,BIENES DE CONSUMO,0,36,36,36
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,BIENES DE CONSUMO,PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES,TESORO DE LA CIUDAD,BIENES DE CONSUMO,1800,15288,10091,10091
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,BIENES DE CONSUMO,PULPA,PAPEL, CARTON Y SUS PRODUCTOS,TESORO DE LA CIUDAD,BIENES DE CONSUMO,172400,144923,36465,35102
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,BIENES DE CONSUMO,TEXTILES Y VESTUARIO,TESORO DE LA CIUDAD,BIENES DE CONSUMO,800,630,58,58
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,BIENES DE USO,MAQUINARIA Y EQUIPO,TESORO DE LA CIUDAD,MAQUINARIA Y EQUIPO,100000,93800,5297,4733
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,BIENES DE USO,OBRAS DE ARTE, LIBROS Y ELEMENTOS COLECCIONABLES,TESORO DE LA CIUDAD,MAQUINARIA Y EQUIPO,0,6200,6200,6200
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,GASTOS EN PERSONAL,ASIGNACIONES FAMILIARES,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,91816,94462,64400,64400
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,GASTOS EN PERSONAL,ASISTENCIA SOCIAL AL PERSONAL,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,323416,336294,234713,234713
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,GASTOS EN PERSONAL,BENEFICIOS Y COMPENSACIONES,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,0,249659,249655,249655
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,GASTOS EN PERSONAL,GABINETE DE AUTORIDADES SUPERIORES,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,3585568,3758920,2534560,2534560
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,GASTOS EN PERSONAL,PERSONAL PERMANENTE,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,18150740,18920731,12731326,12707046
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,GASTOS EN PERSONAL,PERSONAL TEMPORARIO,TESORO DE LA CIUDAD,REMUNERACIONES AL PERSONAL,0,1629655,1629640,1629640
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,SERVICIOS NO PERSONALES,ALQUILERES Y DERECHOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,150400,208223,92299,92299
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,SERVICIOS NO PERSONALES,MANTENIMIENTO, REPARACION Y LIMPIEZA,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,173600,87470,10619,10619
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,SERVICIOS NO PERSONALES,OTROS SERVICIOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,16000,29928,8991,8991
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,SERVICIOS NO PERSONALES,PASAJES, VIATICOS Y MOVILIDAD,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,108400,148400,51100,51100
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,SERVICIOS NO PERSONALES,SERVICIOS BASICOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,37548,1195494,1173007,1173007
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,SERVICIOS NO PERSONALES,SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,7297600,20722485,15529652,6545561
2016,MINISTERIO DE HACIENDA,SERVICIOS ECONOMICOS,SEGUROS Y FINANZAS,SERVICIOS NO PERSONALES,SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS,TESORO DE LA CIUDAD,SERVICIOS NO PERSONALES,2253200,2689255,2687080,1675540
2016,MINISTERIO DE HACIENDA,SERVICIOS SOCIALES,PROMOCION Y ACCION SOCIAL,BIENES DE CONSUMO,OTROS BIENES DE CONSUMO,RECURSOS PROPIOS,BIENES DE CONSUMO,365760,325758,98943,98943
2016,MINISTERIO DE HACIENDA,SERVICIOS SOCIALES,PROMOCION Y ACCION SOCIAL,BIENES DE CONSUMO,OTROS BIENES DE CONSUMO,TESORO DE LA CIUDAD,BIENES DE CONSUMO,0,120603,120600,120600
2016,MINISTERIO DE HACIENDA,SERVICIOS SOCIALES,PROMOCION Y ACCION SOCIAL,BIENES DE CONSUMO,PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES,RECURSOS PROPIOS,BIENES DE CONSUMO,307504,239999,29626,29626
2016,MINISTERIO DE HACIENDA,SERVICIOS SOCIALES,PROMOCION Y ACCION SOCIAL,BIENES DE CONSUMO,PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES,TESORO DE LA CIUDAD,BIENES DE CONSUMO,0,207506,207505,207505
2016,MINISTERIO DE HACIENDA,SERVICIOS SOCIALES,PROMOCION Y ACCION SOCIAL,BIENES DE CONSUMO,PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES,RECURSOS PROPIOS,BIENES DE CONSUMO,0,2301,0,0
2016,MINISTERIO DE HACIENDA,SERVICIOS SOCIALES,PROMOCION Y ACCION SOCIAL,BIENES DE CONSUMO,PRODUCTOS QUIMICOS, COMBUSTIBLES Y LUBRICANTES,TESORO DE LA CIUDAD,BIENES DE CONSUMO,0,25699,25698,25698
2016,MINISTERIO DE HACIENDA,SERVICIOS SOCIALES,PROMOCION Y ACCION SOCIAL,BIENES DE CONSUMO,PULPA,PAPEL, CARTON Y SUS PRODUCTOS,RECURSOS PROPIOS,BIENES DE CONSUMO,202120,146378,5270,5270
2016,MINISTERIO DE HACIENDA,SERVICIOS SOCIALES,PROMOCION Y ACCION SOCIAL,BIENES DE CONSUMO,PULPA,PAPEL, CARTON Y SUS PRODUCTOS,TESORO DE LA CIUDAD,BIENES DE CONSUMO,0,61968,61966,61966
2016,MINISTERIO DE HACIENDA,SERVICIOS SOCIALES,PROMOCION Y ACCION SOCIAL,BIENES DE USO,ACTIVOS INTANGIBLES,RECURSOS PROPIOS,ACTIVOS INTANGIBLES,0,79,0,0
2016,MINISTERIO DE HACIENDA,SERVICIOS SOCIALES,PROMOCION Y ACCION SOCIAL,BIENES DE USO,ACTIVOS INTANGIBLES,TESORO DE LA CIUDAD,ACTIVOS INTANGIBLES,0,91967,91966,91966
